,index,chronicle,hover,raw_location,belong_date,true_place,address,geonames_id,lat,lng,country,chronicle_loc,chronicle_loc_bin
1445,#facs_87_r1l8,1787_Gent_Anon_01,"marbel gestelt.<br>in het selve iaer 1772 den 9<br>augustus is in de <b>cathedrale</b><br><b>kercke van s. baefs</b> den seer<br>eerw. heer govardus gerar¬<br>dus van <b>eersel</b>, prost van<br>de <b>cathedrale kercke van</b><br><b>s. baefs</b>, gewydt als bisschop<br>van <b>gent</b>, alwaer sulcken<br>toeloop van volck geweest<br>is, soo van inwoonders als",eersel,1772-08-09,,,,,,,Ghent,False
1446,#facs_92_r2l1,1787_Gent_Anon_01,aflaet van <b>roomen</b><br>versoht aen syn heyli¬<br>gheyt elemens den 14<br>door den eerweerdigen<br>heer gerardus gerardus<br>van <b>eersel </b>bisschop van<br><b>gent </b>ende is voorts te<br>verdienen alle iaeren<br>op den feestdagh van<br>paschschen ende op<br>den feestdagh van alle,eersel,1772-04-11,,,,,,,Ghent,False
1447,#facs_99_r2l6,1787_Gent_Anon_01,"13 14 en 15 februarius, op<br>den eersten dagh wiert<br>naer mid-dags ten dry<br>uren gepredig door den<br>eerweerdigsten heer govardus<br>gerardus van <b>eersel </b>bisschop<br>van <b>gent</b> met grooten<br>toeloop van volck op den<br>derden dagh wiert den <br>bid-dagh gesloten met de<br>prosensie ront de kercke",eersel,1774-02-15,,,,,,,Ghent,False
1448,#facs_103_r1l5,1787_Gent_Anon_01,imilianus franciscus derden<br>aerdts-hertogh van <b>oos¬</b><br><b>tenryck</b> hy wiert verwil¬<br>lecomt van den eerweer¬<br>digsten heer govardus<br>gerardus van <b>eersel</b><br>bisschop van <b>gent </b>met<br>de principaelste van<br>de stadt ende eene ontel¬<br>baere menigte van<br>volck van alle slach,eersel,1774-06-25,,,,,,,Ghent,False
1449,#facs_104_r1l3,1787_Gent_Anon_01,<b>de h. bavo</b> alwaer ten<br>twaelf uren en alf een<br>solemhele misse gesongen<br>wiert door den eerweerdig¬<br>sten heer govardus gerar¬<br>dus van <b>eersel </b>bisschop <br>van <b>gent </b>de welcke hy<br>by-woonde en naer de <br>misse de kercke besigh¬<br>tigh te hebben is met de<br>bisschoppelycke koetse,eersel,1774-06-26,,,,,,,Ghent,False
1450,#facs_15_r3l17,1808_Gent_Quic,Mher Le Jeune d'allegeers heque<br>Mhr marquis de rhodes &a<br>Jor Charles Francois joseph piers de Walle &<br>jor. joannes de potter<br>jor phillippe de neve<br>Jor. jacobus josephus papejans heer van <b>Eertsbrugge</b><br>jor. juds Clemmen heere Van <b>petegem</b> &a<br>W. ende mre. hieronymus francois vande poele LIR<br>dheer ende mre. jaques guillemeijer LIR<br>dheer ende mre. joseph JBte reyniers LIR<br>dheer adriaen jaques goethals,Eertsbrugge,1789-11-30,,,,,,,Ghent,False
1451,#facs_29_r3l7,1808_Gent_Quic,23 9bre  Syn jn dese stad gecomen de vrywillige van <b>ansbeke</b><br><b>neereutre</b> <b>Somergem</b> <b>lavendegem</b> <b>waerschoot</b> om alhier te<br>Versaemelen om voorts naer t leger of te frontier steden<br>te trecken<br>25<br>syn de vry willige van dese Stad met die van <b>eexloo</b><br>naer <b>Brussel</b> vertrocken<br>26<br>isser alhier tydinge gecomen als dat de stad  <b>naemen</b><br>sig onder de gehoorsaemheyt  van den Keyser heeft begeven<br>27,eexloo,1790-11-25,Exloo,Exloo,2755947.0,52.8825,6.86389,Netherlands,Ghent,False
1452,#facs_104_line_1,1797_Alkm_Anon,Jan Kwant C. Porlant } <b>H.H. waard</b><br>H. Hoogweegen G. Kos <b>Schoorl </b>& <b>Kamp</b><br>Jan Leyding J. Ivang <b>Bergen</b><br>Joachem Veenhuisen S. Wittebrood <b>den Hoef</b> & Wimmenum<br>D. Roepeling G. Appeldoorn <b>Egmond Binnen </b>&c<br>A. Engelen P.R. Gouda } <b>Egmond aan Zee</b><br>A. Plantijt Jan Blank } <b>Egmond aan Zee</b><br>K.L. Groot C. Kanendorp <b>Heiloo </b>&c.<br><br>Dus tesaamen 30 grondvergaderingen voor het departement<b> Kenmer End</b><br>,Egmond aan Zee,1796-01-26,Egmond aan Zee,Egmond aan Zee,2756301.0,52.6204,4.62705,Netherlands,Alkmaar,False
1453,#facs_104_line_2,1797_Alkm_Anon,H. Hoogweegen G. Kos <b>Schoorl </b>& <b>Kamp</b><br>Jan Leyding J. Ivang <b>Bergen</b><br>Joachem Veenhuisen S. Wittebrood <b>den Hoef</b> & Wimmenum<br>D. Roepeling G. Appeldoorn <b>Egmond Binnen </b>&c<br>A. Engelen P.R. Gouda } <b>Egmond aan Zee</b><br>A. Plantijt Jan Blank } <b>Egmond aan Zee</b><br>K.L. Groot C. Kanendorp <b>Heiloo </b>&c.<br><br>Dus tesaamen 30 grondvergaderingen voor het departement<b> Kenmer End</b><br><br>27 january,Egmond aan Zee,1796-01-26,Egmond aan Zee,Egmond aan Zee,2756301.0,52.6204,4.62705,Netherlands,Alkmaar,False
1454,#facs_103_line_20,1797_Alkm_Anon,Jb Brander Jan Knijn } <b>H.H. waard</b><br>Jan Kwant C. Porlant } <b>H.H. waard</b><br>H. Hoogweegen G. Kos <b>Schoorl </b>& <b>Kamp</b><br>Jan Leyding J. Ivang <b>Bergen</b><br>Joachem Veenhuisen S. Wittebrood <b>den Hoef</b> & Wimmenum<br>D. Roepeling G. Appeldoorn <b>Egmond Binnen </b>&c<br>A. Engelen P.R. Gouda } <b>Egmond aan Zee</b><br>A. Plantijt Jan Blank } <b>Egmond aan Zee</b><br>K.L. Groot C. Kanendorp <b>Heiloo </b>&c.<br><br>Dus tesaamen 30 grondvergaderingen voor het departement<b> Kenmer End</b>,Egmond Binnen,1796-01-26,Egmond Binnen,Egmond-Binnen,2756299.0,52.59583,4.65556,Netherlands,Alkmaar,False
1455,#facs_35_r2l23,1797_Brst_Mori,"naer hooren sult<br>Als nu de fransche dese bataillie verloren<br>hebben hadden hebben sij, eer sij in <b>Vranckenrijk</b><br>terug waeren, nog 2 of 3 mael tegen de Hoogduijtsche<br>slag geleverd. Zij hebben nog een bloederigen slag<br>gelevert op den <b>Eijsoren berg in Braband</b>; dezen<br><br>slag heeft veel menschenbloed gekost maer de fransche<br>van zelven naer veel bloedstorting van<br>bijde zijden.<br>Aen <b>Mons, een staet in Brabant</b> hebben sij",Eijsoren berg in Braband,1793-03-09,Brabant,Eindhoven,2756253.0,51.44083,5.47778,Netherlands,Brustem,False
1456,#facs_18_line_2,1792_Brie_Klui_11,"<b>Klink </b>had zoo een visite van zijn gewezen vriend niet gewagt en 't scheen hij nog veel vertrouwen in het canalje stelde, want nauwlijks wierden deze gewaar, wat er gaande was, off een menigte rotten zamen en schaarde zich <2036> voor zijn huis en ronde om de wagen, gevende tevens met dreigementen en vloeken te verstaan, wat zij in den zin hadden, maar al hunzwetzen en vloeken konde niet baten, de stadhouder had voorzigtig zorg gedragen, dat er een gedeelte van het guarnisoen bij de Brug met geladen geweeren teposteert stonden en het aanzien hier van gaff zoo veel vrees, dat ofschoon Klink doen hij op de wagen klom aan de toegevloeide menigte toe riep, Burgers, staat mij bij, 't konde niet veel baten, vloeke en knerssetanden was het als, wat zij deeden. De stadhouder en dienders reden met hem weg, bragten hem in eene verzkerde plaats en na aldaar twee maanden gezeten te hebben, wierd hij ontslagen, mits betalende eene zekere somme ten behoeven van den heer Balliuw en <2037> voorts gecondemn. in alle de kosten. Dog ik meen, dat den heer Balliuw heeft afgezien, gelijk de stadhouder mede gedaan heeft. De reden daarvan dient men te raden, dog eene der beswaren van zijn vonnis was, dat het geregt van <b>Helvoetsluis </b>voor  het Collegie van Leenmannen werd beschreven en daar gecompareert zijnde, moest <b>Klink </b>in presentie van dezelve hun vergiffenis vragen en God en justitie om genade smeeken met verdere belofte van zich voortaan stil en bescheiden als een goedt burger betaamt te gedragen. . <br><2038> Daar de moetwil dan hier geen paalen kende, gebeurde het eenige maanden naderhand, dat bij gelegen-<2039> heid van de kermis, dat er op Maandag den 8e Juny eenige boeren off arbeiders, in den <b>Nieuwenhoorn </b>wonende, van de <b>Brielsche</b> marktdag in plaatze van na haare huyzen na de <b>Helvoetsche</b> kermis gingen. Hier <2040> onder was eene Koekendorp, een groote windbuil, en die op het fort al vrij wat vogt gebruikt hadde, en <2041> wilde omtrent elff uuren van daar na den <b>Nieuwenhoorn </b>vertrecken, maar dewijl de poort reets lange <2042> gesloten was, wierden deeze luiden reets op het fort daarvan geadverteert, maar 't was te vergeefs. Zij gingen dan hun weg, maar voor 't huis van de predikant gekomen zijnde roept de <b>Zwitzer</b>, die voor de werff op <2043> schildwagt stont, Warda, dog kreeg geen antwoord. En dit tweemaal herhaalt hebbende, waarschuwde  <2044> deeze <b>Zwitzer </b>haar ter goeder trouwe, dat zij te ruch moesten, off dat hij vuuren zoude, dog deeze onbedagte luiden sloegen deeze waarschuiwing in de wind en wilde tegen de <b>Zwitzer </b>indringen en met gewelt door passeeren, dog deeze zij post defenderende legt met zijn geweet aan en velt deze Koekendorp neder, schie-<2045> tendehem dwars door 't lichaam, zulx hij nog eenige uuren met zeer veel pijn in eene der barakken gelegen hebbende den geest gaff. De <b>Zwitzer </b>werd wel in ampt gezet, maar na het eerste verhoor ontslagen.<br><br>	In <b>Heenvliet </b>is het door de direktie van den balliuw redelijk bedaard gebleven, dat is, dat men niet zoo algemeen als elders gerumoert heeft. Maar het aanranden van vreemdelingen had er mede als plaats en werden sommige deerlijk afgerost en diversche wierden mede in de aschkar rondom de plaats gereden, daar de vrouw van de schoolmr. er een van was.<br><br><2046> Op het kleine <b>eilant Rozenburg</b> was alles prinsgezind en hadden geen wederspraak te wagten en dus woelden zij maar onder elkander. Een enkelde vreemdeling, die er kwam, moest al mede den huidt volgeschol-den worden.<br><br>	Maar in <b>Geervliet </b>ging de woestheid alles te boven, 't gemene volk (want buiten deeze waren er niet dan brave vaderlanders onder de vermogende exempt eene oude dame (van <b>Texel</b>) en de grutter, die geswenkt was, alleen door zijn schoonvader. 't Graauw, zoo hier als elders in 't <b>Land van Putten</b>, waaren opgereuit door de visschers van <b>Zwartewaal</b>, welke met een aantal wagens vol geladen van gemeen en muitziek volk het gansche <2047> land afreeden, tierende en schreeuwende, dat er de lugt van daverde, terwijl zij in de dorpen, daar zij kwa-men niet anders deden als 't canalje tegen de patriotten op te hitzen. En dit volk hier door verleit zijnde, gingen over tot de uitzinnigste buitensporigheden, welke men van redelijke schepzels niet zoude kunnen verwagten. Een en ander staaltie te verhaalen zal daar van tot een volledig bewijs verstrecken. Onder andere is dit er een van.<br>	Er was binnen deze plaats, zedert en in navolging van veele andere, mede een burgerij opgeregt, zelfs met authorisatie van de Staten. Speciaal was dit ten platten lande meest gedaan in den <b>Engelschen </b>oorlog in zodanige plaatzen, welke kort aan de rivier lagen. Er werd zelfs in <b>Geervliet</b> een ordonnantie op de burgerwagt gear-<2048> resteert en door de Souvrain geapprobeert. Om nu deeze burgerij werkzaam te doen zijn, was er door den heer van Geervliet aan dezelve een zeer fraay vaandel present gedaan. Off dit razende volk in een denkbeeld was, dat dit vaandel aan een genoodschap (dat er niet en was) gehoorde, off war er voor redenen voor waren, althans de meeste burgers ondersteunt door een drom <b>Zwartewaalsche </b>visschers en rumoermakers, namen voor om dit vaandel in navolging van dat van 't genootschap in <b>Den Briell,</b> mede te verbranden. Ten dien einde vervoegen zij zich aan 't huis van de heer Ary Hogendijk, welke op die tijd vaandrig was, en wilde van hem het vaandel hebben. Maar ziet het zelve was aan 't huis van de schout, van waar men het afhaalde en bij de vuur-<2049> stapel bragt. Onmiddelijk werd het door de muiters van de stok gerukt en in 't vuur gesmeten, waarna men de vendrig wilde dwingen om de stok in 't water te werpen, dog deeze weigerde zulx ten sterkste, terwijl het door de vendrigs zijn knegt, dat was de chyrurghijn, die een grote klant was, wierd verrigt. Maar deeze schanddaad geschiede aan een levenloos lichaam, dog veel barbaarscher was de daad, welken zij aan een arme zoldate vrouw (die met haar man aldaar gekomen was om te werken) pleegde. Mogelijk hebben zij deeze vrouw, die zich niet had uitgelaten, voor patriottisch beschouwt, dewijl zij benevens haar man bij de heer Hogendijk, welke geheele familie zoo dagten, arbeiden.<br><2050> Althans het godvergeten booze volk tasten deeze vrouw, die al vrij verre in haar zwangerschap gevordert was, aan en smijten haar in een zoogenaamde spek- off varkensbak.  En 't was niet genoeg, dat zij deeze vrouw in deze bak de gehele plaats doorsleepten, zonder op haar bitter kermen eenige agt te slaan, maar zij hielden haar, terwijl zij gestadig over en weder viel, met haar hairen overeinde, 't welk zij van deze martelaars ook meest hebben uitgetrocken. Maar wat gebeurt er verder, door het geforceerde sleepen over de straat, verliest de bak een plank uit de bodem en dit bragt te weeg, dat de vrouw haar rokken tegen de steenen opstroopen, zoo dat dit arme <2051> schepsel, die reets afgemat was, met haar onderlijff over de keijen werd gesleept, dat er bloed en lappen vel aan bleven hangen. En egter bleven deze barbaren doof voor het gekrijt en kermen van deeze ongeluckige en 't gevolg was er van, dat dit schepzel eerlang door een kwade off mis-kraam op den oever van de dood is gebragt, docht wonderlijk door 's hemels goedheid is herstelt geworden.<br>	Beter kwam er de dienstmaagt van de schout Hogendijk Rozendaal aff. Deze meidt wilden ze dwingen om Oranje boven te roepen, dat dezelve volstrekt weigerde en moest om die euveldaat al mede in de spekbak gesleept worden. Zij onderging deze straff met gedult, maar uit de bak komende riep de meit volmondig uit, <2052> evenwel de patriotten boven. Dog 't was goet, dat zij haar schielijk wegmaakte, want zij zoude zeker wel voor haar vrijmoedige taal hebben moeten boeten.",eilant Rozenburg,1787-06-24,Rozenburg,Rozenburg,2747870.0,51.90417,4.24861,Netherlands,Brielle,False
1457,#facs_48_line_11,1802_Venl_Post,"<br>Juni<br><br>doortocht bekomen hebben. Zij trokken om 12 uur 's middags langs <b>de Lomstraat</b>, <b>Markt</b>, <b>Steenstraat </b>en<b> Maasstraat</b> de poort uit over de brug naar <b>Blerick</b>. Het was zeer slecht manschap, groenen kazak met ropde opslagen, en witte ondermonteering. Pauvreté!<br><br>3. 's avonds om 7 uur arriveerden de heeren van de admiraliteit, en logeerden bij ontvanger Poell; zij kwamen van <b>Eindhoven.</b><br><br>  4. kwamen zij om 11 uur op <b>de parade (Paradeplaats)</b> en deden hun alle honneurs militaires,<br><br>5. 's morgens werd in <b>de Maasstraat</b> een vreemdeling geattrappeerd, men arresteerde hem, en werd 's middags op<b> de Laarpoort</b> gezet. Daags daarna was zijne sententie 15 stokslagen en dan een uur op <b>den steen bij het stadhuis</b> staan, daarna nog eens 15 van dezelfde soort en daarmede de poort uit.<br>",Eindhoven.,1788-06-03,Eindhoven,Eindhoven,2756253.0,51.44083,5.47778,Netherlands,Venlo,False
1458,#facs_56_r1l3,1796_Purm_Louw_05,"Groot Moogende de kragtigste<br>en Effaciëuste Middelen Gelieve te<br>beraemen<br>318,<br>beraemen, Om hunne Verjaagde<br>Bond-genooten te <b>Hattem</b>, en te <b>El¬</b><br><b>burg</b> in staat te stellen, om met be¬<br>houwd van Hunne Rechten, naar<br>hunne Respective Woonplaetzen<br>terug te doen keeren, En aldaar die<br>veijligheijd en Regten genieten, Vol¬",El¬,1786-11-23,Elst,Elst,2756160.0,51.98667,5.49722,Netherlands,Purmerend,False
1459,#facs_82_r4l17,1796_Purm_Louw_05,"zingen, Schrijven, de Arretmatica, of Reekenkonst,<br>stuurmanskonst, Boekhonden, Landmeetkûnde,<br>de Klootsche drie hoekreekening, de Algebraa,<br>enz, zoo is uijt dit getal op Voorgem: datum<br>door Burgmr en de Vroedschappen tot Schoolmees¬<br>ter beroepen Dirk Blank Schoolmr tot <b>El¬</b><br><b>burg</b>, geboortig van <b>Jisp</b>, met 9 Stemmen, zijn¬<br>de Voorn: Schrijver en heeft van de opgegevene<br>zommen ten getaelen van 30; in 't geheel<br>25 Sommen gemaakt: Rijn Visscher heeft<br>in zijn bijschool het regt, of de Vrijheijd bekoomen",El¬,1791-08-06,Elst,Elst,2756160.0,51.98667,5.49722,Netherlands,Purmerend,False
1460,#facs_33_r2l41,1796_Purm_Louw_04,"der met de Stads Klapperluij omtrent<br>hun waaken zal blijven, zoo als het toen<br>altoos geweest is.<br>dito Ook is ' er dezen dag Geresolveerd, dat<br>dat '.er voor de Ongelukkige verdreevene In¬<br>woonders van <b>Hattem</b> en<b> Elburg</b>, door de<br>Regenten van <b>'t Gasthuijs</b> aan de Huijzen<br>Onzer Burgers met de Bussche zouden<br>Gecollecteerd werden;<br>1 Octobr zijn alhier Maakelaars in deze<br>Stad, ### aangesteld, als Na¬",Elburg,1786-09-17,Elburg,Gemeente Elburg,2756231.0,52.41487,5.84868,Netherlands,Purmerend,False
1461,#facs_49_r1l8,1796_Purm_Louw_04,"1787<br>23 April<br>Gisteren is in de Vroedschap dezer Stad<br>in navolgingen van de Steeden <b>Haarlem</b><br><b>Leijden </b>en <b>Alkmaar </b>aan zodaenige Bur#<br>gers van <b>Hattem</b> of <b>Elburg </b>die verkiezinge<br>mogte hebben, zig binnen deze Stad haar<br>neder te zetten, Het Burgerregt haar<br>Gratis te Schenken;<br>4 Meij, Is er eene Commissie van Vier Leeden<br>uijt het Vergaderde Collegie binnen deze",Elburg,1787-04-23,Elburg,Gemeente Elburg,2756231.0,52.41487,5.84868,Netherlands,Purmerend,False
1462,#facs_91_r3l5,1796_Purm_Louw_05,"dit is ook in endene Steden aan zommige Regenten gezonden;<br>384<br>Kronijk van <b>Purmerende</b><br>1794<br>in de Maand van Novb zijn alhier veele Ingezeetenen<br>wegens den Oorlog uijt de andere prov:, als uijt <b>Elburg</b><br><b>deventer</b>, <b>Nimweg</b>: <b>Aarnhem</b>, <b>Utregt</b> kenz: in <b>Holl</b>:<br>en ook veele in <b>Noord Holl:</b> komen vlugten, in deze<br>Stad zijn 2 Huijsh: als een uijt <b>Elburg</b>, en een uijt <b>Naer¬</b><br><b>den</b>, en zommige gegoede particul: daar eenige Huijzen<br>en ande kamers bij de Burgers huurden het Vlugte was ##",Elburg,1794-11-01,Elburg,Gemeente Elburg,2756231.0,52.41487,5.84868,Netherlands,Purmerend,False
1463,#facs_97_r1l39,1796_Purm_Louw_05,"-deze Hr Boon zend eene Vrien¬<br>delijke Missive aan de Regeer:<br>van deze Stad, uit <b>Batavia</b>       31,<br>-En is aldaar overleeden       Idem<br>C<br>Collecte voor <b>Hattem</b> en <b>Elburg</b>     22,<br>Collecte van den Bedendag 1788<br>Collecte voor 't Gasthuijs <br>Collecte voor 't Arme Weeshuijs<br>Collecte voor Ransdorp     3<br>Collegie Medicum werd al",Elburg,1796-06-01,Elburg,Gemeente Elburg,2756231.0,52.41487,5.84868,Netherlands,Purmerend,False
1464,#facs_198_r3l15,1790_Mech_Wijn,"ofte hijligen in de processien<br>mede te draegen.<br>1789.<br>Den 13 december zijn de keij<br>serlijcke soldaeten uijt <b>mech¬</b><br><b>elen</b> vertrocken naer loven, ende<br>soo voorts naer <b>Litfenborgh</b>, met<br>achterlaetinge van twee stucken<br>vernagelt Canon<br>Den selven dito zijn de 5<br>gilden int geweir opgekomen",elen,1789-12-13,,,,,,,Mechelen,False
